#{"t_start": 1716121449.2462573, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
24.122506,41,7952.303594
24.498917,36,7955.222501
6.637738,34,7957.949198
57.215775,48,7961.819221
32.023208,43,7965.264097
37.51027,45,7968.857477
129.02434,67,7974.183228
82.648309,58,7978.727723
501.062645,500,8018.600082
55.073941,69,8024.166716
154.607934,100,8032.291181
229.584814,179,8046.398486
324.044909,227,8064.203471
147.117256,88,8071.233284
121.893864,93,8078.633113
153.169594,500,8118.267072
145.534927,63,8123.315187
96.653028,65,8128.533161
138.283073,79,8134.833371
113.870817,204,8150.905488
337.506931,500,8190.637289
185.17188,234,8210.050976
199.641309,116,8219.758812
371.446417,500,8262.143805
68.799664,223,8280.851232
68.094459,126,8291.560845
116.539139,124,8301.979907
-27.109958,108,8311.143397
-12.401066,120,8321.321577
-85.279295,239,8341.457912
29.246165,185,8356.900257
43.235602,65,8362.380968
71.191463,73,8368.477545
96.203456,76,8374.933211
71.327297,79,8381.696314
-68.90454,41,8385.33489
126.184175,88,8392.950769
80.266393,74,8399.235086
60.983657,72,8405.021247
284.592067,122,8415.234689
293.756148,142,8427.083653
72.409594,82,8434.183993
77.329691,81,8441.116459
69.422313,147,8453.266403
89.684382,102,8461.969981
61.267121,73,8467.945371
48.298423,381,8500.406974
27.378755,84,8507.54357
-12.021533,500,8550.551879
22.872507,500,8593.263181
283.838367,125,8603.871473
-27.731069,500,8646.188422
-22.910065,129,8657.218881
2.854029,93,8665.065213
-15.61191,148,8677.492794
82.301208,224,8696.114297
-70.506932,37,8699.293457
0.776479,119,8709.248634
-26.657598,96,8717.341809
-53.10019,95,8725.41164
-15.48267,113,8734.931737
95.725618,140,8746.717128
37.007487,90,8754.300227
65.491055,72,8760.378427
-30.403031,115,8770.180134
25.543455,104,8778.956721
34.213293,131,8789.94695
68.949224,89,8797.513162
71.764141,77,8804.078592
4.597522,99,8812.40967
131.464367,98,8820.569398
-89.129219,216,8838.528349
-40.126171,219,8856.897547
4.951893,129,8867.638946
9.664735,64,8873.051117
-18.648528,70,8878.994721
62.72334,81,8885.770737
-13.935818,66,8891.326445
-20.61205,81,8898.206264
43.854797,83,8905.182437
51.703896,93,8912.968175
88.744166,89,8920.464357
94.38579,87,8927.694326
79.001399,107,8936.673058
100.230775,82,8943.612477
83.018735,78,8950.14165
89.228299,84,8957.176926
96.482785,90,8964.779395
82.851788,86,8972.124094
83.979957,74,8978.431257
284.319692,110,8987.649878
267.222484,113,8997.071635
239.610007,104,9005.736472
173.600172,78,9012.007876
248.714176,416,9047.651619
139.188328,90,9055.296801
86.408318,82,9062.374294
78.282266,78,9069.067367
183.418235,95,9077.121801
67.44902,96,9085.335169
40.403131,82,9092.343625
204.374414,111,9101.747006
59.102574,94,9109.847134
130.158322,90,9117.607542
58.19518,68,9123.459263
67.328346,80,9130.239749
166.126414,91,9138.093531
122.849867,104,9147.010676
63.243089,70,9153.006429
116.414688,86,9160.277125
85.933433,68,9166.014116
66.863345,72,9172.140989
136.007676,106,9181.16442
252.617378,118,9191.185156
170.053766,105,9200.18872
72.589211,97,9208.682208
183.081271,114,9218.392031
127.12545,101,9227.054385
122.942324,90,9234.585334
204.48411,118,9244.505744
174.512557,101,9252.785169
113.721184,81,9259.583535
120.292672,103,9268.1401
74.81347,76,9274.693609
87.871521,85,9281.771102
212.318895,124,9292.400254
25.973195,111,9301.976971
96.873651,86,9309.343523
44.75249,102,9318.272587
82.325174,98,9326.650352
94.161874,87,9334.099848
74.392656,105,9343.095465
95.974572,94,9351.19162
87.490889,103,9360.106281
92.526238,72,9366.182991
251.991744,109,9375.659878
119.256887,80,9382.547644
62.780657,71,9388.603991
79.822691,80,9395.636784
128.182983,111,9405.14049
46.346295,84,9412.25424
98.838987,126,9422.856076
73.97089,53,9427.041481
21.806579,49,9430.947264
51.060891,60,9435.877669
69.068289,65,9441.061378
133.161338,72,9446.625524
38.839754,56,9451.09403
-96.315363,341,9478.261668
-30.167073,272,9499.733539
9.773019,324,9525.443959
-37.552584,500,9566.01463
241.996982,500,9608.840165
68.350315,500,9651.806754
722.574871,375,9683.081821
497.846007,500,9724.762045
475.279365,347,9753.623811
120.216382,97,9761.839166
267.749569,122,9772.541825
1034.520738,374,9804.424315
947.827033,424,9840.579128
1025.342366,298,9865.677655
248.449809,131,9876.770694
559.216149,150,9889.647757
137.541803,108,9898.743701
248.157849,107,9907.638495
384.798206,124,9917.951271
86.511342,115,9927.772348
424.463199,108,9936.886171
957.489737,500,9978.924491
979.1789,175,9994.066848
1577.959307,389,10027.65638
390.961818,211,10045.484708
1471.00806,360,10075.793263
1842.87801,298,10100.562004
2048.50022,500,10142.018728
1247.800186,471,10181.454517
1227.567038,500,10223.914507
1595.509586,500,10265.629496
1330.352359,500,10308.068128
1127.442203,500,10350.748638
821.532335,500,10393.435607
536.493784,500,10433.098369
430.638347,500,10472.598228
656.780195,500,10512.623063
1069.49745,500,10552.731835
796.519371,357,10581.132199
1057.198644,248,10600.069086
459.148805,289,10622.814409
