#{"t_start": 1716470062.9891818, "env_id": "manipulator_mujoco/UR5eEnv-v1"}
r,l,t
-67.14571,18,17891.648864
5485.720234,35,17894.630752
5591.05,44,17898.340092
5444.033563,32,17901.054983
5542.327469,41,17904.511972
5610.717623,43,17908.135356
5367.888544,28,17910.519971
-37.968272,7,17911.165335
5474.954545,62,17916.346232
5480.409142,36,17919.388976
-25.086224,2,17919.622641
-25.086785,2,17919.853881
5320.756623,25,17921.92851
5254.97273,26,17924.143301
5352.918078,50,17928.333429
5307.304417,26,17930.548271
-27.644434,3,17930.864589
5721.983091,42,17934.406827
5578.716666,56,17939.101565
5542.155285,62,17944.284639
5491.634687,34,17947.168203
5336.228068,27,17949.474582
5439.015167,31,17952.049735
4065.699521,500,17992.893811
10883.477517,500,18033.350971
5623.088539,43,18036.945364
5491.960164,39,18040.231338
5433.387855,31,18042.876312
5393.411723,31,18045.503507
5399.976232,36,18048.543235
5551.826536,38,18051.748991
-22.538488,1,18051.892992
5583.780285,38,18055.089525
5630.191416,40,18058.411729
5465.350388,36,18061.461001
5412.399423,30,18064.010316
5401.303816,30,18066.551272
5473.726991,33,18069.353254
5421.915298,52,18073.705545
-56.387218,14,18074.927453
5556.702083,83,18081.813111
5459.976638,34,18084.6216
5672.107818,45,18088.428497
5584.489578,41,18091.908225
-25.086652,2,18092.134421
5564.695614,54,18096.611436
-32.785037,5,18097.092147
5382.552579,27,18099.392828
5420.588074,46,18103.189045
5376.30079,27,18105.48004
5412.166578,43,18109.04422
-27.643526,3,18109.35377
5632.93749,43,18112.97115
-43.172722,9,18113.779378
5557.314273,39,18117.065421
5300.908794,22,18118.940792
5356.261526,27,18121.25398
-32.789317,5,18121.734416
5376.106944,33,18124.530408
5581.071202,38,18127.651535
5404.913357,31,18130.277197
5439.436361,35,18133.242138
5569.22323,37,18136.357644
5521.468769,36,18139.406763
5392.247083,28,18141.722245
-22.538413,1,18141.873334
-30.210328,4,18142.268914
5504.22231,35,18145.239647
5519.764458,35,18148.165658
7934.139489,500,18188.64975
5268.260733,25,18190.782474
5437.033724,32,18193.5011
-22.538422,1,18193.648438
5464.99949,33,18196.433908
5546.636411,37,18199.579672
-45.816591,10,18200.478704
5343.280063,32,18203.193769
5497.046563,32,18205.90961
5428.735289,50,18210.107065
5436.777967,500,18250.855529
5462.165898,49,18254.899013
-32.787608,5,18255.377392
5618.548957,39,18258.600964
-22.538394,1,18258.747452
5460.945767,33,18261.525409
-35.371619,6,18262.088487
5436.664765,35,18265.031194
5466.823114,33,18267.837899
5491.067751,33,18270.623458
5384.213556,65,18276.06231
5513.374514,36,18279.108183
5462.586466,35,18282.016191
-22.538405,1,18282.161843
5499.423591,34,18285.049037
5449.703814,33,18287.857486
5381.702781,42,18291.401821
-37.973095,7,18292.035094
5430.922465,31,18294.653235
5512.657471,49,18298.717709
-27.644649,3,18299.028988
5367.845176,34,18301.848335
5403.782265,36,18304.91141
-27.643481,3,18305.226061
5435.405788,33,18307.992387
5461.209803,33,18310.729513
-30.209907,4,18311.120701
5445.570033,48,18315.15408
-22.538344,1,18315.300791
12222.57344,500,18355.781977
-37.966831,7,18356.428667
5242.564803,24,18358.490323
-22.538411,1,18358.639017
-35.377,6,18359.205424
